account_length,number_vmail_messages,total_day_charge,total_eve_charge,total_night_charge,total_intl_charge,number_customer_service_calls,churn
100,30,10,18.66,6.85,1.92,0,0
132,0,30.79,26.72,11.1,1.13,2,0
126,0,38.79,14.47,7.6,2.75,1,0
124,0,53.51022158,14.56654432,7.983726207,3.46,1,1
148,0,48.21193843,16.95518555,12.09653571,2.278217533,2,1
77,0,28.58,17.17,7.79,2.7,3,0
142,0,27.3,17.17,9.98,2.38,1,1
88,0,22.3896915,14.89897009,8.264907454,2.134195538,4,1
161,0,50.64,20.24,10.82,2.4,1,1
77,0,11.4135124,13.93191347,9.386318353,1.735417894,4,1
73,0,40.85,13.81,10.44,3.21,0,0
113,0,31.89,17.7,7.15,2.35,2,0
146,0,25.38,15.9,6.74,2.13,7,1
62,0,20.52,26.11,9.14,3.54,4,0
138,26,31.26,20.46,8.36,4.05,1,0
22,29,25.7,17.27,13.32,3,2,0
179,38,37.42,19.92,10.68,2.73,4,0
123,0,22.48499672,14.24768916,7.191079904,3.458828165,3,1
61,0,35.43,27.72,9.09,2.73,1,1
86,0,12.40442175,13.80521998,10.54657137,2.215557825,3,1
132,0,21.56,20.67,10.05,1.92,3,0
49,0,41.70210561,17.73371683,7.991557321,4.096982352,2,1
152,0,51.77935045,13.93197,8.728752462,2.643714896,0,1
131,0,24.33,11.74,8.97,2.4,3,0
74,0,35.2188626,10.27415549,8.144429496,2.801837037,4,1
130,0,34.66,16.3,5.96,3.27,3,0
88,30,33.67083138,16.0403874,6.81512307,2.080706693,1,1
164,0,27.3,13.87,8.42,2.43,1,0
88,18,18.65048421,21.93389452,5.800330751,2.938019964,0,1
89,19,19.14,22.24,5.56,3,0,1
194,42,34.63,16.4,14.31,2.92,3,0
116,0,27.70237521,15.78707831,7.048020657,2.660158347,5,1
94,0,19.45,15.63,9.23,1.59,3,0
120,0,30.58,14.45,8.58,3.73,1,1
88,0,50.03,14.63,7.98,1.57,2,1
167,0,22.37,17.96,7.57,3,4,1
117,0,50.66243796,15.48903821,8.665394468,2.857304155,1,1
137,0,22.97,11.4,10.04,3.32,2,1
127,0,34.36,19.5,8.78,3.11,2,0
68,0,37.76,16.95,7.31,2.54,2,0
68,0,30.38,21.45,11.51,2.27,1,0
66,0,27.71327661,19.34496832,8.698343893,3.101481754,1,1
24,0,45.03117515,23.83977366,7.477246747,2.277148818,1,1
51,0,30.69,11.45,7.68,2.7,2,0
62,0,40.61,13.72,11.18,3.62,0,0
79,0,30.24,14.22,10.07,4.1,0,0
73,31,13.99,21.77,10.33,3.19,6,1
67,0,33.12100453,15.96145761,10.5443912,4.719177111,3,1
89,0,39.95433549,22.43385771,10.61431044,1.540554975,3,1
60,0,35.12707795,23.70955028,9.159225342,2.958132798,0,1
132,0,14.18,19.74,6.6,2.05,1,0
61,42,24.84230564,10.45047829,7.578379302,3.092287309,3,1
3,0,22.69802901,20.56311962,11.96385445,1.995057922,2,1
94,23,33.51,18.23,12.7,2.57,4,0
92,0,31.28643354,21.29008367,11.18883926,3.232391587,1,1
155,0,47.83792738,15.60731124,12.7298879,2.272888185,0,1
122,0,50.78120102,17.89099478,6.277853128,2.994916091,3,1
68,0,33.71960014,16.06611767,11.59538841,4.477269662,3,1
117,0,18.77,20.65,7.67,3.75,1,0
117,0,17.48,17.57,13.46,2.73,1,0
90,0,19.24,16.09,12.23,3.81,3,0
129,0,23.72,24.59,5.82,3.54,0,0
115,0,47.4863214,17.64539095,8.655941931,2.705331533,2,1
122,30,40.41,13.15,10.04,2.57,1,0
103,0,31.45,18.98,10.03,3.4,2,0
54,0,44.41958063,20.24741071,9.831193632,2.65114448,1,1
120,0,34.56,22.09,5.22,2.11,3,0
71,0,30.29,14.26,8.19,3.67,3,1
73,34,42.99,18.71,6.52,3.08,0,0
119,0,44.22,21.8,10.31,2.7,1,1
149,0,33.13,15.9,7.87,2.21,4,0
73,0,21.41289945,17.62274966,9.312252929,3.799466255,1,1
119,0,16.01,22.45,9.17,1.97,1,0
122,0,28.7,20.2,9.19,1.43,1,0
152,0,25.99719486,17.34318366,8.912017003,2.799991706,3,1
92,0,22.52177452,22.26112643,10.88601013,2.569055993,1,1
93,0,54.11392107,11.74077038,11.30681553,2.647948421,0,1
42,0,25.62,20.97,4.67,1.89,2,0
130,0,23.63,10.22,7.22,3.92,3,0
82,0,56.34959913,18.06112449,10.91677551,3.165608355,0,1
163,0,37.91,19.3,8.47,2.38,1,0
110,0,42.71757494,17.61369976,11.20920719,3.478787472,1,1
123,0,27.12,25.82,10.21,3.24,0,0
138,0,35,21.85,9.4,3.27,0,0
109,0,33.75248953,22.55336927,14.74764231,2.592280064,0,1
105,0,17.26,16.47,9.64,3.16,3,0
152,20,36.48,8.21,7.68,2.13,1,0
140,0,42.66017551,20.83704802,10.08844527,2.208287773,0,1
37,0,33.47057121,11.54764503,10.54348413,3.369371216,0,1
44,0,52.46,12.82,8.94,1.97,4,1
97,0,47.45549518,16.57157588,11.06999003,2.434171082,0,1
40,0,28.85,12.02,11.39,2.84,4,1
93,32,37.18,9.78,8.67,2.54,2,0
132,0,24.53,19.68,13.69,1.89,1,1
144,0,38.13779674,26.73184359,8.206818956,4.352974559,0,1
40,0,13.88459113,17.85009945,9.527243239,3.039284321,5,1
136,0,17.36,18.66,3.32,2.65,0,0
147,35,28.73931492,14.92296293,10.02290915,2.921743339,2,1
107,0,22.66,15.55,10.85,3.48,3,1
149,0,31.89,17.12,11.89,2.38,1,0
137,0,25.81,19.52,7.73,2.92,2,0
166,0,30.84,21.57,5.05,3.13,1,0
122,0,39.4017892,20.87268857,8.229087265,2.948185983,0,1
64,0,21.1,16.39,7.33,1.73,3,0
110,0,22.96554857,19.31451335,7.897639319,3.558654218,1,1
87,0,53.06458009,14.35943139,9.421887161,2.717782333,2,1
97,32,15.3,23.49,8.33,2.32,2,1
115,0,45.8772267,19.7335883,13.54005547,1.605599391,2,1
70,23,34.94,19.07,8.82,2.62,1,0
119,26,22.44,14.73,9.16,3.13,1,0
102,0,31.14,15.94,10.45,2.48,1,1
36,0,33.24,13.29,9.8,1.97,1,0
53,27,4.4,17.55,10.26,1.76,1,0
177,0,43.9351358,17.16066207,9.461976225,2.686541125,2,1
113,0,27.01,20.64,11.15,1.76,0,0
140,0,40.04,21.86,4.64,3.11,2,0
124,0,41.58,10.63,13.65,3.24,0,0
163,30,33.18,10.74,9.95,2.43,5,1
66,0,29.05551933,19.03642606,8.756950862,3.027344318,1,1
103,0,31.59,7.38,9.38,2.89,1,0
172,0,46.26050674,22.13739898,8.118307684,3.190951464,1,1
83,0,46.16,18.39,5.45,3.16,1,0
130,0,29.97,17.09,7.29,3.05,1,0
144,0,34.19,25.8,10.08,3.56,1,0
161,26,30.5225659,18.52671065,9.540773832,2.509602847,1,1
63,0,47.5991872,22.03811885,10.03370145,3.509805294,3,1
116,19,26.47,15.76,8.67,2.21,3,0
121,0,44.57956266,21.72387134,10.58121602,2.543557214,3,1
134,0,34.8,12.16,7.46,2.97,6,0
82,0,34.05,17.1,9.27,1.92,4,0
81,0,56.18614273,19.11989325,7.11270152,3.146385651,0,1
102,37,15.9311863,15.16196737,7.692642851,2.824135097,6,1
86,0,26.77899186,13.77306004,8.468374768,2.195624363,3,1
24,0,45.54616729,18.04736298,8.057993366,2.904995854,2,1
85,0,49.39366569,18.41908158,9.484062919,2.914979341,2,1
113,0,15.74,15.1,7.19,3.89,3,0
143,0,26.42,24.73,10.28,3.75,1,0
123,22,33.59,6.8,5.44,4.21,2,0
136,0,31.18,12.06,9.02,2.81,2,0
206,0,54.32177986,16.11880913,8.456568481,2.969897561,1,1
101,33,37.35,15.88,8.3,2.57,2,0
81,0,31.81427017,15.60214648,10.94616957,3.121720714,2,1
24,0,45.10284397,17.78932022,8.229130665,2.994423164,2,1
130,19,25.99,18.12,9.24,2.92,2,0
64,0,29.67,15.32,8.06,2.89,2,0
82,29,35.22,21.6,7.62,2.57,2,0
94,0,52.72140303,11.30305565,12.65737274,2.80503204,0,1
21,0,43.23,18.32,10.63,3.13,1,1
157,0,39.07,12.57,10.86,2.59,3,0
182,0,47.45,15.34,9.79,2.57,2,1
137,22,32.23,15.22,8.08,3.08,2,0
106,0,8.87,18.71,5.05,3.08,2,0
46,0,15.37,23.48,6.59,3.43,1,0
139,0,17.37,19.55,8.25,2.92,1,0
125,26,42.76537558,13.8477808,11.660455,4.369839747,0,1
97,0,36.6,20.6,12.59,3.27,0,0
63,0,20.84626667,19.1688511,7.846842316,3.324253094,4,1
90,0,21.62,18.79,4.98,3.02,2,0
45,23,26.02335303,19.61242465,11.98349368,4.142344581,2,1
29,0,45.14355223,12.86258826,7.848924727,3.644777274,2,1
119,0,6.36,15.5,8.64,2.24,2,0
121,34,41.65,18.44,5.06,2.03,0,0
33,0,31.03,19.73,6.71,2.03,2,0
221,0,31.28012081,14.49519528,9.597299803,1.491739252,1,1
58,0,28.12,9.83,8.72,3.46,2,0
96,0,22.9747679,15.95835706,7.945508906,2.968446461,4,1
175,0,51.13200014,23.90213385,8.655390646,2.597523803,5,1
152,0,23.89,15.88,10.22,2.57,2,0
158,0,33.36642039,9.914432638,9.067669308,3.15539139,2,1
135,33,36.46519749,16.25969766,10.6086231,3.242115832,1,1
24,0,39.19,15.7,7.16,2.86,1,0
95,0,26.84,22.07,10.35,3.78,0,0
55,0,32.13,10.07,11.16,4.62,0,0
138,0,20.98476915,20.8744232,9.574612217,2.924865392,4,1
128,0,41.68,8.63,6.85,2.89,0,0
139,0,34.31,20.28,7.83,3.65,1,0
115,0,26.17451702,14.56478073,9.706508194,2.535865183,5,1
155,0,36.41,16.96,9.76,3.16,3,0
57,0,25.38,17.02,10.43,3.21,2,0
74,0,47.67890306,18.95435534,7.979067327,2.498694478,1,1
80,0,32.15,18.97,12.11,3.75,2,1
134,0,44.91585054,21.91585606,8.856678229,2.541149296,4,1
44,0,49.1,14.95,9.69,2.57,0,1
139,0,23.63,11.3,12.24,3.27,0,0
135,0,22.68536048,15.34497205,9.166868396,2.28928301,2,1
57,0,37.59,20.12,11.35,2.57,0,0
71,0,35.9,21.48,10.16,3.32,0,0
158,0,28.12,23.81,5.48,2.81,1,0
80,0,46.604191,17.34511465,9.922721242,2.19486785,1,1
96,42,23.17955967,17.54761448,6.499290315,2.667718702,5,1
171,0,32.57,15.39,8.79,2.32,3,0
93,0,28.63,23.46,8.83,3.08,1,0
38,0,50.99879706,21.04711795,7.155077523,2.105077523,1,1
52,0,39.92123446,12.77244608,9.787847823,2.795643369,6,1
111,0,29.85411646,10.87380541,8.847199505,2.617858967,4,1
41,0,51.63949793,19.73985762,6.656732871,1.591925822,1,1
114,27,23.73308839,14.85798733,8.452689407,3.923000528,1,1
133,0,24.45,15.64,12.4,3.48,3,0
109,0,26.32,24.45,9.38,1.59,3,0
65,0,29.07416943,18.63809213,8.231908242,2.866943461,1,1
124,30,24.57,22.3,10.19,3.24,2,0
81,0,21.27,17.82,8.38,3.19,1,0
68,0,24.41,11.42,9.7,4.19,2,0
127,28,16.3,13.56,6.88,2.81,1,0
180,0,48.06668804,20.25607633,9.550470909,2.86929212,1,1
134,0,30.12,19.44,8.74,2.4,2,0
122,0,39.53,17.47,9.62,3.21,0,0
109,27,24.04640978,20.44360346,9.441564517,2.913664699,3,1
98,0,28.39,10.63,11.81,2.4,1,0
72,0,20.09,14.21,9.64,3.29,3,0
70,0,30.16,19.23,11.43,2.94,0,0
77,0,39.75,22.65,9.57,2.05,2,0
151,26,33.41,14.94,9.98,3.62,0,0
49,0,45.27,17.66,9.23,3.78,2,1
99,38,18.24712961,15.47823547,6.899034144,2.875030718,5,1
56,0,20.67,14.05,10.98,2.4,1,0
105,29,30.5,23.41,11.07,2.7,0,0
177,0,43.52432508,16.53750663,9.25795874,2.776752938,1,1
137,0,35.55,16.1,9.65,4,3,0
67,0,52.77,5.65,11.09,2.48,4,0
114,0,20.87817792,18.72537359,7.911136359,2.959150411,2,1
182,0,27.25,19.54,8.34,2.35,2,0
134,27,33.16012095,22.8198951,8.259769221,3.731578428,1,1
115,0,38.68839415,22.97733059,9.035184005,3.226876216,3,1
129,32,39.33963484,17.08971659,7.43987192,2.243414178,2,1
115,0,39.83397815,20.87391556,6.643130019,2.838721278,6,1
99,0,32.5,13.93,10.96,3.81,1,0
78,33,33.54879873,15.19031484,7.531836239,3.043255151,1,1
126,0,42.6655963,22.27715757,7.634220811,3.303720281,2,1
82,0,57.19272838,19.11993797,7.590009725,4.08716823,0,1
147,0,47.28509565,17.69439459,12.66598725,2.030382221,1,1
107,0,41.12,10.79,8.35,3.16,0,0
122,0,24.4700205,16.81825475,5.884272245,2.63769031,3,1
109,0,47.75606182,25.62842329,8.58665638,2.322677768,0,1
132,33,34.05,19.26,8.95,3.48,2,0
99,0,34,9.17,10.52,3.08,3,0
100,35,23.57974067,15.82744072,5.81255928,2.970502798,4,1
123,0,21.34,10.96,11.34,1.7,4,1
110,0,46.11129318,20.48442811,10.65220031,2.606161109,1,1
24,0,44.3407483,22.36771194,7.621931827,2.614625852,0,1
110,0,44.21648729,18.73791623,11.02793478,3.111428947,1,1
16,0,27.52,19.56,6.7,2.75,3,0
136,19,29.58,18.46,9.91,3.08,1,0
137,0,33.99363071,15.00184158,10.58798951,4.075138728,0,1
144,0,34.6,21.05,8.74,3.21,0,0
90,0,24.74,18.5,6.61,2.94,3,0
64,0,50.63,16.66,9.62,3.24,1,1
116,0,48.82029366,20.99792889,7.291734706,2.503803981,1,1
35,0,30.46,24.08,12.84,1.57,2,0
175,0,31.45,27.69,3.84,3.94,1,0
116,0,39.78935347,20.77293615,7.778885957,2.881651083,5,1
60,27,36.50888965,14.50338372,8.318174537,2.442404188,2,1
112,0,59.76,17.58,12.41,3.21,1,1
86,0,30.31,22.47,12.81,4.05,0,0
65,0,26.16,18.71,12.62,2.3,2,0
57,0,19.25392847,14.97677241,11.46793914,2.975967692,0,1
100,0,34.12,24.72,8.4,2.75,1,0
84,0,47.75732996,17.02425321,7.119565253,2.729716398,0,1
152,0,32.22,18.56,13.1,2.97,3,0
161,0,55.02249461,20.53968608,10.39984424,2.026043614,2,1
102,0,35.67,14.08,10.35,2.35,0,0
81,0,24.75,24.47,8.18,2.48,2,0
100,0,28.42,12,11.31,1.65,3,0
98,40,36.06,19.88,10.53,1.92,0,0
91,0,46.01833763,19.48757827,11.32759362,2.670143648,1,1
74,0,48.03,18.69,7.65,2.54,1,1
61,0,33.54,22.48,9.47,2.43,1,0
98,0,27.63,13.53,7.07,2.62,2,0
101,0,34.43,12.11,9.88,2.73,3,0
113,0,41.70078368,22.08925277,9.191622037,2.889416796,2,1
88,0,12.45782411,13.71997381,10.77943071,2.209935387,4,1
77,0,11.70586542,14.25617741,9.493630895,2.034906963,3,1
62,0,31.76,17.65,8.78,2.38,3,0
33,29,26.90538385,10.42760186,12.41242002,3.764494463,3,1
130,0,17.83830794,14.73783271,10.5601685,3.059348198,4,1
25,0,33.18,16.44,10.43,3.29,2,0
217,0,16.95,15.56,9.91,3.89,0,0
60,43,21.83300825,9.773788448,7.140633187,2.673403687,3,1
118,0,45.53,26.89,9.39,3.89,5,1
103,0,33.32417335,17.80186668,8.658039887,2.198573321,1,1
78,0,27.81,24.09,11.79,2.32,0,0
159,15,19.36,12.35,8.78,3.19,1,0
25,0,43.75982918,23.78769831,8.138001421,2.258382584,1,1
53,0,34.87,13.64,6.73,2.89,3,0
103,0,45.45275082,17.54684323,10.81906436,2.986298406,0,1
126,0,43.61,16.96,8.47,1.89,3,0
150,0,19.52,11.5,9.83,4.21,1,1
95,0,29.78,20.77,3.41,2.03,1,0
101,0,42.26,14.87,9.32,1.65,3,0
89,0,21.35,18.11,8.18,1.46,1,0
179,0,46.44380756,18.15266661,8.911472302,2.658713027,2,1
136,29,37.66232831,24.43195977,8.116545993,2.532926944,2,1
177,0,49.87806828,25.0514801,11.02597275,2.742342009,2,1
55,20,35.31,16.97,9.74,1.97,1,0
141,28,35.17,22.47,7.73,2.51,2,0
65,0,35.31,18.49,5.65,2.16,1,0
79,0,47.40523106,15.32120356,9.61562793,2.4899024,0,1
129,0,8.87,10.95,6.38,2.54,1,0
73,0,37.39178079,18.97173662,12.34695803,2.721648259,0,1
147,0,42.26,12.66,7.76,2.16,3,0
91,0,22.73,16.6,12.62,1.59,0,0
195,0,37.67,10.73,9.55,1.73,0,0
137,0,41.47214039,15.38079199,11.62294987,3.596729314,0,1
174,0,45.54426912,20.37090688,8.943635051,2.787251604,2,1
108,0,41.72624787,17.10234831,10.72389956,3.39618958,0,1
163,0,41.07,11.81,6.7,2.65,1,0
114,0,39.42141376,23.11216953,9.48103438,3.195231179,3,1
121,0,28.51,7.96,10.86,3.62,3,1
108,29,18.88525289,21.77123669,9.281480326,2.606965367,5,1
138,28,25.67,22.91,8.07,2.4,0,0
98,0,47.14001252,15.79616904,10.07872927,2.299993742,0,1
2,27,24.09,13.66,7.66,2.51,1,0
78,0,28.41082271,15.87274663,9.215673532,3.513497229,3,1
79,21,44.93,17.24,7.8,1.7,4,0
112,31,24.29,19.87,14.81,2.81,0,0
146,11,30.72,14.76,10.42,2.73,2,0
138,30,34.74960725,18.12673622,9.44356635,3.535989775,1,1
96,0,31.26,9.28,8.56,4.48,2,0
44,0,34.78,17.44,7.41,2.89,0,0
49,0,22.29814706,13.65666443,9.275436736,1.52641755,4,1
137,0,27.05,20.38,11.21,2.3,0,0
150,0,25.29532595,16.46769198,9.649862519,2.393254219,4,1
27,0,38.47,23.32,10.92,2.21,2,1
123,0,22.13123503,17.3551676,8.349662385,3.00280936,4,1
27,0,40.24,19.71,7.41,3.43,1,0
143,0,34.48,14.09,6.48,1.24,1,0
135,0,30.12,17.79,10.63,3,2,0
141,0,36.69,9.58,9.98,1.51,2,0
61,31,49.08,17.32,9.14,2.32,0,0
88,0,51.26,21.9,5.98,3.62,4,1
56,0,15.49,15.24,13.53,3.21,2,0
91,0,36.54483095,16.3391774,10.8865319,3.611615536,1,1
173,20,10.23,10.04,10.35,3.59,1,0
96,31,31.18,16.62,8.1,2.84,1,0
133,0,38.66,6.22,5.14,1.27,0,0
111,0,29.20325053,15.53674349,7.181008679,2.167985632,4,1
101,0,28.90906084,18.33896984,10.7735093,3.314266465,0,1
67,33,21.68,25.17,9.04,3.51,1,0
114,0,30.31,15,8.42,3.73,1,0
94,0,18.36,20.56,11.34,2.81,3,0
20,0,32.3,21.95,8.17,1.7,0,0
110,0,29.56471946,15.665099,7.18048326,2.129090052,4,1
142,24,40.77,24.3,11.55,2.57,0,0
160,0,36.29066206,22.06283308,10.71146542,3.60800271,1,1
57,0,30.07,17.36,11.43,1.65,1,0
145,0,37.23,14.97,7.48,1.84,2,0
152,0,52.10686405,15.36055511,8.657184356,2.908042225,1,1
26,0,39.87,18.4,8.62,0.95,3,0
98,0,27.37,16.23,10.25,3.27,4,0
103,34,23.6,12.07,8.27,3.19,1,0
86,0,28.25,21.7,10.26,1.46,1,0
124,0,27.54799418,16.75264291,8.203376268,2.684235657,2,1
108,0,49.57,18.79,10.31,3.78,2,1
51,0,8.81,19.57,10.24,2.81,2,0
52,0,32.62,22.93,10.66,2.11,3,0
167,0,32.56,13.92,8.51,3.81,1,0
181,40,17.88,29.01,7.46,1.7,2,0
98,0,1.351510026,14.10431792,7.842162274,1.921943714,4,1
118,42,25.28,14.22,12.18,2.81,0,0
112,0,31.52,16.27,6.48,2.7,2,0
125,36,34.22,3.59,5.66,1.46,1,0
102,0,31.76,14.76,11.29,2.62,2,0
101,0,44.52265511,17.78439811,10.82570362,2.606690389,1,1
109,36,41.51,16.97,6.5,4.16,2,1
129,0,35.31,16.26,10.2,3.13,2,0
70,0,39.46,24.85,9.05,0,3,0
79,0,27.507508,16.38910025,10.56563943,2.582756529,4,1
180,0,43.16,15.66,7.84,0.11,1,0
60,0,37.57,26.2,10.49,2.73,1,1
78,27,20.72,19.16,4.09,3.51,3,0
79,0,37.79,12.43,12.4,2.4,3,0
117,0,14.63929792,20.54707884,9.535781564,2.508436872,2,1
122,0,27.99566626,9.731593997,10.93059483,3.156091136,2,1
26,0,41.38132698,23.57740391,9.388890536,2.236627991,1,1
164,25,37.25,12.88,2.25,3.86,1,0
63,0,35.99,23.09,9.15,2,0,0
63,0,25.38,23.26,9.3,2.46,0,0
36,0,29.87,13.16,9.37,2.57,0,0
62,0,42.9504906,19.34042376,11.0970816,3.683274057,0,1
116,0,29.2013949,15.07111057,7.984445686,2.237498906,5,1
156,0,31.30569392,19.66322566,10.57499443,2.811445756,1,1
115,0,16.95,12.33,6.72,3.81,2,0
42,0,26.42,13.95,7.1,2.43,0,0
152,0,54.03,13,5.55,2.81,1,1
113,0,26.35,28.1,8.52,3.65,1,0
162,0,17.56,17.9,8.42,3.08,1,0
82,0,30.99,22.09,6.77,2.94,1,0
127,0,42.08,9.22,10.44,2.86,2,0
123,0,22.47,14.44,6.75,3.48,3,1
129,10,27.44,15.56,10.81,3.48,1,0
99,0,24.94,23.29,14.46,2.4,3,0
116,0,43.28,21.2,10.33,2.43,2,1
65,34,35.5,12.08,9.66,3.38,4,0
146,0,19.65,18.16,9.83,2.89,1,0
79,0,26.79,16.5,10.42,2.54,5,1
68,0,16,12.55,9.61,2.73,0,0
64,0,27.82416535,18.23240029,7.121443809,3.284878168,0,1
85,0,40.09,13.36,8.47,3.24,0,0
105,0,19.64,22.72,5.14,3.59,3,0
62,42,23.34,15.66,10.41,2.75,0,0
84,38,32.81,13.06,11.72,2,2,0
68,39,24.14,20.54,13.59,3.05,1,0
133,0,47.14,19.41,5.28,3.46,2,1
97,0,36.99,27.24,6.78,1.13,0,0
62,0,43.56136784,19.9239074,10.31088533,3.79558781,0,1
93,0,36.92,17.38,7.11,3.08,1,0
114,30,35.05,22.1,13.12,3.08,1,0
61,0,24.18336973,17.96371353,6.311007334,1.883148555,3,1
100,0,45.54267605,16.12238699,11.33485086,2.082516144,1,1
112,17,20.4,6.76,9.63,2.35,1,0
87,18,31.74,18.7,10.11,3.24,1,0
162,0,25.09,24.15,7.66,2.19,0,1
140,28,26.71,14.65,8.3,3,1,0
38,0,16.47,20.52,6.35,2.92,0,0
46,0,43.76,22.19,9.2,3.62,2,1
62,0,41.29814751,18.64468437,10.47108754,3.56,1,1
121,30,33.73,6.4,8.15,1.57,3,1
58,0,30.84,12.39,9.01,2.13,0,0
144,0,10.47,6.55,7.79,2.21,4,1
106,0,46.55,12.69,8.73,3.02,0,0
121,0,49.87876705,18.35706955,6.285616474,3.044407833,3,1
104,0,47.33,6.89,7.34,2.65,1,0
57,0,28.41,16.01,5.01,2.46,1,0
111,23,14.91,18.56,7.79,3.32,1,0
97,0,46.38,18.4,11.03,1.65,5,1
183,0,41.00973637,24.42568603,8.955574811,3.645657183,0,1
41,0,17.49,9.17,12.49,2.97,6,1
61,0,46.27432935,21.16359168,9.772009665,3.669767484,0,1
135,0,28.41,11.19,10.92,2.81,3,0
107,0,22.75,15.34,5.05,2.4,0,0
107,0,45.72039199,24.89097308,10.08527122,2.740862204,1,1
152,0,50.68,19.38,10.26,2.21,4,1
90,0,47.00551,20.06665619,11.54163404,2.354053162,1,1
140,0,39.42,13.61,4.97,3.86,3,0
102,38,19.915435,18.33336124,5.326216358,3.287415187,4,1
125,0,36.5,22.15,11.98,2,3,0
94,0,15.22,28.89,7.78,2.13,1,1
89,0,39.92,9.32,8.11,2.81,0,0
92,25,13.57,26.66,6.1,2.51,2,0
88,0,24.30258911,14.08296436,12.14807232,3.160023991,4,1
93,0,23.8170854,22.75173011,12.15595267,1.613924485,4,1
93,0,45.54873458,18.95417695,11.81178533,3.035442364,3,1
48,0,28.66,20.91,12.15,3.08,1,0
106,0,39.98,18.75,10.63,3.19,1,0
89,0,22.93,13.26,8.89,2.75,1,0
13,31,45.1,12.55,11.67,3.48,1,0
126,0,16.49,18.11,14.5,2.92,5,1
133,31,37.40693988,22.95761118,7.644411036,4.022434108,2,1
102,0,41.17,19.82,8.48,1.67,3,0
92,0,31.4,22.27,10.78,3.32,2,1
136,0,42.48186219,22.66273202,6.986857529,3.433393589,1,1
101,0,33.29,15.68,7.74,3.19,2,0
89,35,29.65,16.72,5.73,3.19,1,0
136,0,52.04953927,19.59914473,5.378684206,2.966578968,1,1
103,0,29,12.31,8.71,1.62,0,0
80,34,41.38,8.7,9.8,3.29,1,0
72,0,37.39327087,19.75291253,12.34039002,2.879721417,0,1
121,0,43.42730462,22.68405329,8.903063455,2.389730974,2,1
97,0,38.94043225,23.69950987,10.45698945,2.458133081,0,1
100,0,40.09,14.96,2.86,1.97,2,0
164,0,32.66,21.23,5.97,1.97,3,0
113,0,34.8970108,26.44679719,9.835018965,2.769488183,1,1
105,29,15.96653436,18.47018811,11.24527899,2.78328612,6,1
105,29,17.72093966,22.75699327,9.527020163,2.393973156,4,1
22,23,30.96,13.99,5.8,3.43,3,0
78,20,42.98,18.5,4.83,3.02,0,0
112,0,21.66594473,19.0476401,8.079849615,2.651244218,2,1
67,0,21.20413528,24.97958254,9.24195763,2.764164104,1,1
110,0,39.53242514,24.15694914,10.931558,2.728435429,1,1
133,0,36.75,18.89,8.64,0.84,2,0
141,32,34.28773743,15.54527985,9.60348714,3.357817274,1,1
111,0,41.24036113,20.02742007,10.68343702,2.726378081,2,1
143,0,27.27,24.3,8.21,1.86,3,0
76,0,50.92,19.27,9.48,3.7,0,1
77,0,53.95272695,12.14133955,9.639313478,2.303820117,5,1
37,0,33.92,17.64,3.78,2.19,2,0
148,26,26.98,13.64,9.82,2.67,1,0
72,0,28.31,22.19,11.82,3.59,0,0
121,0,30.12,10.5,9.59,2.27,1,0
97,0,42.94,28.93,11.54,2.38,1,1
152,0,51.48,16.13,9.67,2.94,2,1
59,0,25.40690477,17.05663714,5.892987617,2.381305718,4,1
50,0,26.3,25.33,9.46,3,0,0
89,25,36.57,16.78,7.29,2.86,1,0
70,0,33.54,25.99,7.69,1.81,1,0
100,0,27.04898224,15.65160901,8.490768811,3.402516933,3,1
64,33,34.36757454,19.34878658,9.120570899,3.995713795,0,1
73,0,48.74148311,22.16153767,6.231670676,3.394667573,0,1
42,0,42.69,15.16,8.31,3.43,0,0
51,0,40.88454642,26.07736148,8.419391537,2.610574352,0,1
97,0,28.66,22.03,12.59,1.97,1,0
78,0,23.36,20.2,9.3,3.78,3,0
161,0,27.13,18.07,6.81,3.4,5,1
87,21,36.38,15.3,6.05,2.86,0,0
168,0,21.9,8.92,6.35,3.02,1,0
108,0,32.86,13.15,7.87,2.54,3,0
127,0,38.13,15.78,7.17,2.7,2,0
43,0,14.31,6.87,8.82,2.92,1,0
126,0,30.89,18.39,14.31,3.35,1,0
1,26,24.92,14.69,7.82,2.7,1,0
136,0,19.08562832,23.43875776,10.52633125,3.115931633,3,1
60,0,35.77635215,22.82626005,9.035730723,3.058941315,0,1
104,0,19.31,13.48,8.45,2.84,2,0
112,0,22.04869899,19.16964169,7.43488982,2.722824298,2,1
119,27,37.42,22.8,6.59,3,0,0
82,23,21.03,11.82,7.85,2.86,1,0
127,0,23.04,12.41,9.36,2.89,2,0
36,41,33.2553603,21.52693331,6.399889764,5.320317286,0,1
95,0,31.69,14.74,13.26,2.46,1,0
73,0,37.03,18.75,12.48,2.78,1,1
130,0,18.7,15.46,9.36,3.16,1,0
91,0,24.09610717,15.83438107,9.336271831,4.147931524,1,1
115,29,26.44168186,23.56292908,8.86028517,3.06353599,3,1
79,0,47.97501303,14.7868944,10.15658824,2.441127289,0,1
111,0,29.12001183,15.52579103,7.195611959,2.18587465,4,1
74,0,27.66,24.82,8.25,2.35,0,0
66,0,28.95629401,19.17178462,7.828543598,2.535815388,1,1
115,0,13.74,16.63,8.55,3.16,1,0
167,0,28.00744274,19.09176046,7.927719244,3.181058574,2,1
